Tanggal;Kurs_Penutupan_USD_IDR;Log_Return
6/28/2023 23:58:00;14981;-0,000100122
6/29/2023 23:58:00;15064;0,00552506
6/30/2023 23:58:00;15036,2;-0,001847164
7/3/2023 23:58:00;15056;0,001315956
7/4/2023 23:58:00;15010;-0,003059937
7/5/2023 23:58:00;15077;0,004453758
7/6/2023 23:58:00;15189,3;0,007420829
7/7/2023 23:58:00;15157,9;-0,002069384
7/10/2023 23:58:00;15216;0,003825658
7/11/2023 23:58:00;15156,8;-0,00389823
7/12/2023 23:58:00;14930;-0,015076665
7/13/2023 23:58:00;14954;0,001606211
7/14/2023 23:58:00;14996;0,002804676
7/17/2023 23:58:00;14982,5;-0,000900646
7/18/2023 23:58:00;14986;0,000233579
7/19/2023 23:58:00;14992;0,000400294
7/20/2023 23:58:00;15051,5;0,003960929
7/21/2023 23:58:00;15041,1;-0,0006912
7/24/2023 23:58:00;15021,5;-0,001303946
7/25/2023 23:58:00;15032;0,000698754
7/26/2023 23:58:00;15007;-0,001664503
7/27/2023 23:58:00;15095;0,005846804
7/28/2023 23:58:00;15094,5;-3,31241E-05
7/31/2023 23:58:00;15104;0,00062917
8/1/2023 23:58:00;15131;0,00178601
8/2/2023 23:58:00;15220;0,005864733
8/3/2023 23:58:00;15161;-0,003884011
8/4/2023 23:58:00;15139,4;-0,001425724
8/7/2023 23:58:00;15232;0,006097861
8/8/2023 23:58:00;15207,2;-0,001629478
8/9/2023 23:58:00;15207;-1,31518E-05
8/10/2023 23:58:00;15259;0,003413645
8/11/2023 23:58:00;15323,5;0,004218105
8/14/2023 23:58:00;15347;0,001532417
8/15/2023 23:58:00;15311,5;-0,002315835
8/16/2023 23:58:00;15362;0,003292748
8/17/2023 23:58:00;15362,5;3,25473E-05
8/18/2023 23:58:00;15314;-0,003162032
8/21/2023 23:58:00;15318,9;0,000319917
8/22/2023 23:58:00;15317;-0,000124037
8/23/2023 23:58:00;15294,1;-0,00149619
8/24/2023 23:58:00;15239;-0,003609202
8/25/2023 23:58:00;15291;0,003406489
8/28/2023 23:58:00;15255,5;-0,002324326
8/29/2023 23:58:00;15196,5;-0,003874956
8/30/2023 23:58:00;15216;0,001282368
8/31/2023 23:58:00;15231;0,000985319
9/1/2023 23:58:00;15193,9;-0,002438793
9/4/2023 23:58:00;15227;0,002176136
9/5/2023 23:58:00;15298;0,004651933
9/6/2023 23:58:00;15336;0,002480905
9/7/2023 23:58:00;15342;0,00039116
9/8/2023 23:58:00;15378,9;0,002402275
9/11/2023 23:58:00;15339,1;-0,002591316
9/12/2023 23:58:00;15350,2;0,000723379
9/13/2023 23:58:00;15353;0,000182391
9/14/2023 23:58:00;15395;0,002731887
9/15/2023 23:58:00;15360;-0,002276054
9/18/2023 23:58:00;15377;0,001106159
9/19/2023 23:58:00;15384,5;0,000487623
9/20/2023 23:58:00;15361;-0,001528679
9/21/2023 23:58:00;15400,5;0,002568147
9/22/2023 23:58:00;15345,9;-0,003551639
9/25/2023 23:58:00;15405;0,003843795
9/26/2023 23:58:00;15493;0,005696177
9/27/2023 23:58:00;15569;0,004893449
9/28/2023 23:58:00;15474;-0,006120562
9/29/2023 23:58:00;15487,2;0,00085268
10/2/2023 23:58:00;15516;0,001857873
10/3/2023 23:58:00;15622;0,006808428
10/4/2023 23:58:00;15591;-0,001986352
10/5/2023 23:58:00;15631;0,002562297
10/6/2023 23:58:00;15636,4;0,000345408
10/9/2023 23:58:00;15691,4;0,003511262
10/10/2023 23:58:00;15718,5;0,001725571
10/11/2023 23:58:00;15693;-0,00162361
10/12/2023 23:58:00;15739;0,002926956
10/13/2023 23:58:00;15696;-0,002735806
10/16/2023 23:58:00;15675;-0,001338816
10/17/2023 23:58:00;15728,2;0,003388193
10/18/2023 23:58:00;15807;0,0049976
10/19/2023 23:58:00;15856;0,003095098
10/20/2023 23:58:00;15864;0,000504414
10/23/2023 23:58:00;15874;0,000630159
10/24/2023 23:58:00;15868;-0,000378048
10/25/2023 23:58:00;15877,5;0,00059851
10/26/2023 23:58:00;15920;0,002673168
10/27/2023 23:58:00;15903,5;-0,00103697
10/30/2023 23:58:00;15843;-0,003811448
10/31/2023 23:58:00;15748,7;-0,00596994
11/1/2023 23:58:00;15900;0,009561287
11/2/2023 23:58:00;15838;-0,003906993
11/3/2023 23:58:00;15582,1;-0,016289296
11/6/2023 23:58:00;15570;-0,000776834
11/7/2023 23:58:00;15643,6;0,004715902
11/8/2023 23:58:00;15616;-0,001765858
11/9/2023 23:58:00;15713,7;0,006236914
11/10/2023 23:58:00;15683;-0,00195562
11/13/2023 23:58:00;15667;-0,001020734
11/14/2023 23:58:00;15281;-0,024946363
11/15/2023 23:58:00;15487,8;0,013442391
11/16/2023 23:58:00;15475;-0,000826799
11/17/2023 23:58:00;15399,4;-0,004897271
11/20/2023 23:58:00;15382,1;-0,001124052
11/21/2023 23:58:00;15501,3;0,007719396
11/22/2023 23:58:00;15612,8;0,007167199
11/23/2023 23:58:00;15495;-0,007573699
11/24/2023 23:58:00;15446,7;-0,003122003
11/27/2023 23:58:00;15466,5;0,001281006
11/28/2023 23:58:00;15259;-0,013506902
11/29/2023 23:58:00;15407;0,009652459
11/30/2023 23:58:00;15549,3;0,00919367
12/1/2023 23:58:00;15398,6;-0,009739025
12/4/2023 23:58:00;15519,9;0,007846475
12/5/2023 23:58:00;15457;-0,004061096
12/6/2023 23:58:00;15480;0,001486893
12/7/2023 23:58:00;15500;0,001291156
12/8/2023 23:58:00;15560,2;0,003876348
12/11/2023 23:58:00;15647;0,005562833
12/12/2023 23:58:00;15569;-0,004997448
12/13/2023 23:58:00;15275;-0,019064253
12/14/2023 23:58:00;15468;0,012555869
12/15/2023 23:58:00;15282,8;-0,012045361
12/18/2023 23:58:00;15454,4;0,011165739
12/19/2023 23:58:00;15455;3,88231E-05
12/20/2023 23:58:00;15518;0,004068065
12/21/2023 23:58:00;15440;-0,005039096
12/22/2023 23:58:00;15409,2;-0,001996811
12/25/2023 23:58:00;15460;0,00329131
12/26/2023 23:58:00;15400;-0,003888534
12/27/2023 23:58:00;15373;-0,001754785
12/28/2023 23:58:00;15425;0,003376846
12/29/2023 23:58:00;15383,1;-0,002720066
1/1/2024 23:58:00;15383;-6,50066E-06
1/2/2024 23:58:00;15498;0,00744798
1/3/2024 23:58:00;15555;0,003671147
1/4/2024 23:58:00;15511;-0,002832681
1/5/2024 23:58:00;15477,5;-0,002162093
1/8/2024 23:58:00;15495,5;0,001162303
1/9/2024 23:58:00;15534,5;0,002513698
1/10/2024 23:58:00;15555;0,001318773
1/11/2024 23:58:00;15556,5;9,64274E-05
1/12/2024 23:58:00;15503,2;-0,003432103
1/15/2024 23:58:00;15546;0,002756917
1/16/2024 23:58:00;15625;0,005068825
1/17/2024 23:58:00;15624;-6,4002E-05
1/18/2024 23:58:00;15613,1;-0,000697888
1/19/2024 23:58:00;15601;-0,000775291
1/22/2024 23:58:00;15655,5;0,003487278
1/23/2024 23:58:00;15715;0,003793377
1/24/2024 23:58:00;15714,5;-3,18172E-05
1/25/2024 23:58:00;15808;0,005932288
1/26/2024 23:58:00;15767,6;-0,002558939
1/29/2024 23:58:00;15828;0,003823322
1/30/2024 23:58:00;15785;-0,002720402
1/31/2024 23:58:00;15769;-0,001014135
2/1/2024 23:58:00;15726;-0,002730594
2/2/2024 23:58:00;15727,2;7,63038E-05
2/5/2024 23:58:00;15711,5;-0,000998769
2/6/2024 23:58:00;15733;0,001367489
2/7/2024 23:58:00;15647;-0,005481212
2/8/2024 23:58:00;15660,3;0,000849642
2/9/2024 23:58:00;15598;-0,003986147
2/12/2024 23:58:00;15579,5;-0,001186753
2/13/2024 23:58:00;15661,5;0,005249524
2/14/2024 23:58:00;15553,1;-0,006945496
2/15/2024 23:58:00;15672;0,007615705
2/16/2024 23:58:00;15628,6;-0,002773112
2/19/2024 23:58:00;15634;0,000345461
2/20/2024 23:58:00;15661;0,001725516
2/21/2024 23:58:00;15642;-0,001213941
2/22/2024 23:58:00;15588;-0,003458217
2/23/2024 23:58:00;15586,1;-0,000121896
2/26/2024 23:58:00;15638,5;0,003356331
2/27/2024 23:58:00;15653;0,000926769
2/28/2024 23:58:00;15712,2;0,003774889
2/29/2024 23:58:00;15704;-0,000522024
3/1/2024 23:58:00;15691,9;-0,000770801
3/4/2024 23:58:00;15766;0,004711067
3/5/2024 23:58:00;15751,5;-0,000920124
3/6/2024 23:58:00;15668;-0,005315183
3/7/2024 23:58:00;15621;-0,003004253
3/8/2024 23:58:00;15536,3;-0,005436941
3/11/2024 23:58:00;15518;-0,001178581
3/12/2024 23:58:00;15546;0,00180273
3/13/2024 23:58:00;15574;0,001799486
3/14/2024 23:58:00;15630;0,003589287
3/15/2024 23:58:00;15639,3;0,000594833
3/18/2024 23:58:00;15743;0,006608845
3/19/2024 23:58:00;15718;-0,00158927
3/20/2024 23:58:00;15687;-0,001974209
3/21/2024 23:58:00;15723,5;0,002324065
3/22/2024 23:58:00;15802,6;0,005018075
3/25/2024 23:58:00;15784;-0,001177715
3/26/2024 23:58:00;15828;0,002783755
3/27/2024 23:58:00;15877;0,003090998
3/28/2024 23:58:00;15877;0
3/29/2024 23:58:00;15873,1;-0,000245669
4/1/2024 23:58:00;15945,8;0,004569619
4/2/2024 23:58:00;15955;0,000576788
4/3/2024 23:58:00;15936;-0,001191559
4/4/2024 23:58:00;15904,5;-0,001978613
4/5/2024 23:58:00;15882,5;-0,001384214
4/8/2024 23:58:00;15918;0,00223267
4/9/2024 23:58:00;15892,3;-0,001615829
4/10/2024 23:58:00;15998,2;0,006641501
4/11/2024 23:58:00;16007;0,000549911
4/12/2024 23:58:00;16112,3;0,006556829
4/15/2024 23:58:00;16075;-0,002317685
4/16/2024 23:58:00;16312,2;0,014648024
4/17/2024 23:58:00;16246;-0,004066569
4/18/2024 23:58:00;16220;-0,001601676
4/19/2024 23:58:00;16210,3;-0,000598206
4/22/2024 23:58:00;16246;0,002199882
4/23/2024 23:58:00;16140,2;-0,00653367
4/24/2024 23:58:00;16220;0,004931994
4/25/2024 23:58:00;16202;-0,001110357
4/26/2024 23:58:00;16232,2;0,001862232
4/29/2024 23:58:00;16246;0,000849801
4/30/2024 23:58:00;16273;0,001660568
5/1/2024 23:58:00;16190,4;-0,005088819
5/2/2024 23:58:00;16097;-0,005785555
5/3/2024 23:58:00;15951,2;-0,009098858
5/6/2024 23:58:00;16034;0,005177406
5/7/2024 23:58:00;16073;0,002429378
5/8/2024 23:58:00;16074;6,22142E-05
5/9/2024 23:58:00;16030;-0,002741093
5/10/2024 23:58:00;16047;0,00105995
5/13/2024 23:58:00;16121;0,004600854
5/14/2024 23:58:00;16102;-0,001179282
5/15/2024 23:58:00;15914;-0,011744263
5/16/2024 23:58:00;15930,8;0,001055117
5/17/2024 23:58:00;15920,3;-0,000659318
5/20/2024 23:58:00;16031;0,006929323
5/21/2024 23:58:00;16005;-0,001623174
5/22/2024 23:58:00;16040,7;0,002228069
5/23/2024 23:58:00;16095;0,003379422
5/24/2024 23:58:00;16038;-0,003547758
5/27/2024 23:58:00;16071;0,002055499
5/28/2024 23:58:00;16117;0,00285821
5/29/2024 23:58:00;16232,1;0,007116148
5/30/2024 23:58:00;16228;-0,000252618
5/31/2024 23:58:00;16244,2;0,000997777
6/3/2024 23:58:00;16203;-0,002539512
6/4/2024 23:58:00;16276;0,00449522
6/5/2024 23:58:00;16315;0,0023933
6/6/2024 23:58:00;16241,7;-0,004502921
6/7/2024 23:58:00;16268,2;0,001630273
6/10/2024 23:58:00;16312;0,002688751
6/11/2024 23:58:00;16305,4;-0,000404692
6/12/2024 23:58:00;16230;-0,00463496
6/13/2024 23:58:00;16286;0,003444462
6/14/2024 23:58:00;16479,9;0,011835613
6/17/2024 23:58:00;16479;-5,46135E-05
6/18/2024 23:58:00;16379;-0,006086817
6/19/2024 23:58:00;16380,9;0,000115995
6/20/2024 23:58:00;16491,9;0,006753329
6/21/2024 23:58:00;16470,2;-0,001316664
6/24/2024 23:58:00;16394,1;-0,004631173
6/26/2024 23:58:00;16434;0,002430846
6/27/2024 23:58:00;16374,4;-0,00363322
6/28/2024 23:58:00;16342,8;-0,001931706
7/1/2024 23:58:00;16390;0,002883959
7/2/2024 23:58:00;16391;6,1011E-05
7/3/2024 23:58:00;16340;-0,003116314
7/4/2024 23:58:00;16328,5;-0,000704042
7/5/2024 23:58:00;16239,3;-0,005477817
7/8/2024 23:58:00;16277,2;0,002331125
7/9/2024 23:58:00;16277;-1,22872E-05
7/10/2024 23:58:00;16198;-0,004865291
7/11/2024 23:58:00;16104;-0,005820089
7/12/2024 23:58:00;16067,3;-0,002281538
7/15/2024 23:58:00;16195;0,007916402
7/16/2024 23:58:00;16173;-0,001359367
7/17/2024 23:58:00;16138;-0,002166446
7/18/2024 23:58:00;16185;0,002908148
7/19/2024 23:58:00;16207,8;0,00140772
7/22/2024 23:58:00;16220,2;0,000764771
7/23/2024 23:58:00;16222;0,000110967
7/24/2024 23:58:00;16246;0,001478379
7/25/2024 23:58:00;16337,8;0,005634717
7/26/2024 23:58:00;16284,1;-0,00329227
7/29/2024 23:58:00;16301,7;0,001080225
7/30/2024 23:58:00;16328,5;0,00164265
7/31/2024 23:58:00;16255;-0,004511494
8/1/2024 23:58:00;16281;0,00159823
8/2/2024 23:58:00;16134,6;-0,009032749
8/5/2024 23:58:00;16208;0,004538913
8/6/2024 23:58:00;16152,3;-0,003442493
8/7/2024 23:58:00;16023;-0,008037264
8/8/2024 23:58:00;15979;-0,00274983
8/9/2024 23:58:00;15934;-0,002820169
8/12/2024 23:58:00;15949,1;0,00094721
8/13/2024 23:58:00;15749;-0,01262553
8/14/2024 23:58:00;15619,5;-0,008256738
8/15/2024 23:58:00;15755;0,008637642
8/16/2024 23:58:00;15672;-0,005282095
8/19/2024 23:58:00;15523;-0,009552886
8/20/2024 23:58:00;15442;-0,005231725
8/21/2024 23:58:00;15484;0,002716163
8/22/2024 23:58:00;15728,5;0,015667121
8/23/2024 23:58:00;15377,2;-0,02258846
8/26/2024 23:58:00;15462,6;0,005538312
8/27/2024 23:58:00;15467,1;0,000290982
8/28/2024 23:58:00;15440;-0,001753643
8/29/2024 23:58:00;15444,8;0,000310833
8/30/2024 23:58:00;15521,4;0,00494734
9/2/2024 23:58:00;15520,1;-8,37588E-05
9/3/2024 23:58:00;15532,9;0,000824397
9/4/2024 23:58:00;15444,4;-0,005713877
9/5/2024 23:58:00;15417;-0,001775681
9/6/2024 23:58:00;15404,6;-0,000804631
9/9/2024 23:58:00;15456,8;0,00338287
9/10/2024 23:58:00;15489;0,002081059
9/11/2024 23:58:00;15437;-0,003362869
9/12/2024 23:58:00;15418,7;-0,001186167
9/13/2024 23:58:00;15397,8;-0,001356416
9/16/2024 23:58:00;15385;-0,000831633
9/17/2024 23:58:00;15345;-0,002603321
9/18/2024 23:58:00;15300,2;-0,002923788
9/19/2024 23:58:00;15197,6;-0,00672838
9/20/2024 23:58:00;15143,2;-0,003585934
9/23/2024 23:58:00;15174,1;0,002038441
9/24/2024 23:58:00;15121,1;-0,003498908
9/25/2024 23:58:00;15201,5;0,005302988
9/26/2024 23:58:00;15070;-0,008688095
9/27/2024 23:58:00;15101,9;0,002114551
9/30/2024 23:58:00;15170,6;0,004538781
10/1/2024 23:58:00;15260,6;0,005914999
10/2/2024 23:58:00;15324;0,004145883
10/3/2024 23:58:00;15457;0,008641748
10/4/2024 23:58:00;15650;0,012408942
10/7/2024 23:58:00;15744;0,005988423
10/8/2024 23:58:00;15682,4;-0,003920276
10/9/2024 23:58:00;15664,6;-0,001135675
10/10/2024 23:58:00;15670,9;0,0004021
10/11/2024 23:58:00;15557,9;-0,007236941
10/14/2024 23:58:00;15573;0,000970097
10/15/2024 23:58:00;15578,6;0,000359532
10/16/2024 23:58:00;15583,9;0,000340152
10/17/2024 23:58:00;15493;-0,005850021
10/18/2024 23:58:00;15465;-0,001808903
10/21/2024 23:58:00;15556;0,00586701
10/22/2024 23:58:00;15586;0,001926659
10/23/2024 23:58:00;15663;0,004928168
10/24/2024 23:58:00;15621,5;-0,002653073
10/25/2024 23:58:00;15688,1;0,004254293
10/28/2024 23:58:00;15747;0,003747408
10/29/2024 23:58:00;15768;0,001332699
10/30/2024 23:58:00;15695,5;-0,004608523
10/31/2024 23:58:00;15713;0,001114348
11/1/2024 23:58:00;15842;0,008176246
11/4/2024 23:58:00;15790;-0,003287813
11/5/2024 23:58:00;15665;-0,007947904
11/6/2024 23:58:00;15818,2;0,009732251
11/7/2024 23:58:00;15558;-0,0165862
11/8/2024 23:58:00;15647,2;0,005717011
11/11/2024 23:58:00;15765;0,007500306
11/12/2024 23:58:00;15788,9;0,001514868
11/13/2024 23:58:00;15847,2;0,003685667
11/14/2024 23:58:00;15933,3;0,00541843
11/15/2024 23:58:00;15891,3;-0,002639469
11/18/2024 23:58:00;15806,1;-0,005375848
11/19/2024 23:58:00;15817,1;0,000695692
11/20/2024 23:58:00;15913;0,006044752
11/21/2024 23:58:00;15816,9;-0,006057397
11/22/2024 23:58:00;15940;0,007752685
11/25/2024 23:58:00;15901,2;-0,002437095
11/26/2024 23:58:00;15930;0,001809546
11/27/2024 23:58:00;15863,5;-0,004183251
11/28/2024 23:58:00;15878;0,00091363
11/29/2024 23:58:00;15829;-0,003090803
12/2/2024 23:58:00;15910;0,005104142
12/3/2024 23:58:00;15940;0,001883831
12/4/2024 23:58:00;15906,6;-0,002097556
12/5/2024 23:58:00;15839,8;-0,004208357
12/6/2024 23:58:00;15825,8;-0,00088424
12/9/2024 23:58:00;15864;0,002410872
12/10/2024 23:58:00;15908;0,002769736
12/11/2024 23:58:00;15963;0,003451417
12/12/2024 23:58:00;15967,4;0,000275599
12/13/2024 23:58:00;16025,8;0,00365078
12/16/2024 23:58:00;15955;-0,004427664
12/17/2024 23:58:00;15926,2;-0,001806708
12/18/2024 23:58:00;16145,3;0,013663434
12/19/2024 23:58:00;15981,3;-0,010209697
12/20/2024 23:58:00;16159,3;0,011076447
12/23/2024 23:58:00;16217,6;0,003601337
12/24/2024 23:58:00;15970,8;-0,015335017
12/25/2024 23:58:00;15069,4;-0,058095857
12/26/2024 23:58:00;16189;0,071665802
12/27/2024 23:58:00;16178;-0,000679705
12/30/2024 23:58:00;16085,6;-0,005727833
12/31/2024 23:58:00;16244,8;0,009848396
1/1/2025 23:58:00;16230,5;-0,000880669
1/2/2025 23:58:00;16201,1;-0,001813047
1/3/2025 23:58:00;16178,8;-0,001377398
1/6/2025 23:58:00;16179,1;1,85426E-05
1/7/2025 23:58:00;16157,7;-0,00132357
1/8/2025 23:58:00;16187,6;0,001848801
1/9/2025 23:58:00;16237;0,003047072
1/10/2025 23:58:00;16268;0,001907399
1/13/2025 23:58:00;16295,2;0,001670598
1/14/2025 23:58:00;16320;0,001520764
1/15/2025 23:58:00;16360,8;0,00249688
1/16/2025 23:58:00;16368,8;0,000488854
1/17/2025 23:58:00;16367,1;-0,000103862
1/20/2025 23:58:00;16245;-0,007488053
1/21/2025 23:58:00;16330,8;0,005267726
1/22/2025 23:58:00;16232,8;-0,006019009
1/23/2025 23:58:00;16230,9;-0,000117054
1/24/2025 23:58:00;16164,9;-0,004074608
1/27/2025 23:58:00;16155,6;-0,000575486
1/28/2025 23:58:00;15881,2;-0,017130719
1/29/2025 23:58:00;16238;0,022218155
1/30/2025 23:58:00;16274,5;0,002245291
1/31/2025 23:58:00;16341,3;0,00409618
2/3/2025 23:58:00;16320,5;-0,001273659
2/4/2025 23:58:00;16299,1;-0,001312095
2/5/2025 23:58:00;16298,1;-6,1355E-05
2/6/2025 23:58:00;16327;0,001771643
2/7/2025 23:58:00;16314,7;-0,000753637
2/10/2025 23:58:00;16330,1;0,000943489
2/11/2025 23:58:00;16343,3;0,000807997
2/12/2025 23:58:00;16375;0,001937754
2/13/2025 23:58:00;16219;-0,009572387
2/14/2025 23:58:00;16173;-0,002840209
2/17/2025 23:58:00;16220;0,002901864
2/18/2025 23:58:00;16317;0,00596246
2/19/2025 23:58:00;16346,4;0,001800181
2/20/2025 23:58:00;16245,1;-0,006216365
2/21/2025 23:58:00;16278;0,002023178
2/24/2025 23:58:00;16279,3;7,98592E-05
2/25/2025 23:58:00;16314;0,002129273
2/26/2025 23:58:00;16367,4;0,003267917
2/27/2025 23:58:00;16553,7;0,01131809
2/28/2025 23:58:00;16522;-0,001916816
3/3/2025 23:58:00;16451,2;-0,004294403
3/4/2025 23:58:00;16379;-0,004398396
3/5/2025 23:58:00;16268,9;-0,006744717
3/6/2025 23:58:00;16322,1;0,003264708
3/7/2025 23:58:00;16292,6;-0,001809001
3/10/2025 23:58:00;16323;0,001864139
3/11/2025 23:58:00;16433,9;0,006771118
3/12/2025 23:58:00;16305,6;-0,007837667
3/13/2025 23:58:00;16259,3;-0,002843554
3/14/2025 23:58:00;16321;0,003787569
3/17/2025 23:58:00;16370;0,002997769
3/18/2025 23:58:00;16514,5;0,008788391
3/19/2025 23:58:00;16330,3;-0,011216505
3/20/2025 23:58:00;16428,5;0,005995354
3/21/2025 23:58:00;16519;0,005493602
3/24/2025 23:58:00;16575,8;0,003432567
3/25/2025 23:58:00;16621;0,002723156
3/26/2025 23:58:00;16629;0,000481203
3/27/2025 23:58:00;16560,9;-0,004103664
3/28/2025 23:58:00;16597;0,002177461
3/31/2025 23:58:00;16652;0,003308373
4/1/2025 23:58:00;16731,4;0,004756864
4/2/2025 23:58:00;16739;0,000454133
4/3/2025 23:58:00;16739,8;4,77914E-05
4/4/2025 23:58:00;16738;-0,000107534
4/7/2025 23:58:00;16855,7;0,007007295
4/8/2025 23:58:00;17051,9;0,011572756
4/9/2025 23:58:00;16805,5;-0,014555421
4/10/2025 23:58:00;16833,8;0,001682556
4/11/2025 23:58:00;16779,8;-0,003212988
4/14/2025 23:58:00;16780;1,1919E-05
4/15/2025 23:58:00;16813,5;0,001994434
4/16/2025 23:58:00;16794,6;-0,001124729
4/17/2025 23:58:00;16856,8;0,00369673
4/21/2025 23:58:00;16814,9;-0,002488738
4/22/2025 23:58:00;16858,1;0,002565855
4/23/2025 23:58:00;16846;-0,000718014
4/24/2025 23:58:00;16778,5;-0,004014935
4/25/2025 23:58:00;16789,7;0,000667298
4/28/2025 23:58:00;16795;0,00031562
4/29/2025 23:58:00;16711,9;-0,004960183
4/30/2025 23:58:00;16545,9;-0,009982704
5/1/2025 23:58:00;16606;0,003625739
5/2/2025 23:58:00;16453,2;-0,009244089
5/5/2025 23:58:00;16421,5;-0,001928535
5/6/2025 23:58:00;16432;0,000639201
5/7/2025 23:58:00;16492,6;0,003681142
5/8/2025 23:58:00;16538,3;0,002767108
5/9/2025 23:58:00;16536,8;-9,07027E-05
5/12/2025 23:58:00;16688,8;0,009149635
5/13/2025 23:58:00;16599,4;-0,005371286
5/14/2025 23:58:00;16558,2;-0,002485103
5/15/2025 23:58:00;16511,8;-0,002806171
5/16/2025 23:58:00;16485;-0,0016244
5/19/2025 23:58:00;16428;-0,00346368
5/20/2025 23:58:00;16403;-0,001522951
5/21/2025 23:58:00;16347,6;-0,003383147
5/22/2025 23:58:00;16356,9;0,000568729
5/23/2025 23:58:00;16232,6;-0,007628261
5/26/2025 23:58:00;16243,5;0,000671263
5/27/2025 23:58:00;16279;0,002183105
5/28/2025 23:58:00;16286;0,000429909
5/29/2025 23:58:00;16293;0,000429725
5/30/2025 23:58:00;16359,7;0,004085426
6/2/2025 23:58:00;16288,5;-0,004361656
6/3/2025 23:58:00;16332,4;0,002691528
6/4/2025 23:58:00;16291,5;-0,002507366
6/5/2025 23:58:00;16246,4;-0,002772154
6/6/2025 23:58:00;16305,3;0,003618863
6/9/2025 23:58:00;15550,5;-0,047397416
6/10/2025 23:58:00;15714,3;0,010478333
6/11/2025 23:58:00;16793,78;0,066437454
6/12/2025 23:58:00;16164,5;-0,0381911
6/13/2025 23:58:00;16282,6;0,007279573
6/16/2025 23:58:00;15801;-0,030023824
6/17/2025 23:58:00;15604,9;-0,012488262
6/18/2025 23:58:00;15598,5;-0,000410212
6/19/2025 23:58:00;14871;-0,047761748
6/20/2025 23:58:00;16410;0,098477897
6/23/2025 23:58:00;15943,3;-0,028852227
6/24/2025 23:58:00;14701;-0,08112316
6/25/2025 23:58:00;15560,7;0,056832986
6/26/2025 23:58:00;15488,3;-0,004663605
6/27/2025 23:58:00;16226;0,046529994
6/30/2025 23:58:00;16316,18;0,00554236
7/1/2025 23:58:00;16185;-0,008072366
7/2/2025 23:58:00;16235;0,003084518
7/3/2025 23:58:00;14728;-0,097418962
7/4/2025 23:58:00;16162,6;0,092949487
7/7/2025 23:58:00;16318,9;0,009624014
7/8/2025 23:58:00;16261;-0,003554342
7/9/2025 23:58:00;16235;-0,001600197
7/10/2025 23:58:00;16209,1;-0,001596593
7/11/2025 23:58:00;16209,9;4,93538E-05
7/14/2025 23:58:00;16256,2;0,002852208
7/15/2025 23:58:00;16252,1;-0,000252243
7/16/2025 23:58:00;16271,2;0,001174543
7/17/2025 23:58:00;16329,7;0,003588862
7/18/2025 23:58:00;16318,5;-0,000686102
7/21/2025 23:58:00;16329,5;0,000673854
7/22/2025 23:58:00;16245,3;-0,005169652
7/23/2025 23:58:00;16266,1;0,001279551
7/24/2025 23:58:00;16307;0,002511276
7/25/2025 23:58:00;16340,1;0,002027746
7/28/2025 23:58:00;16398,8;0,003585952
7/29/2025 23:58:00;16367,9;-0,001886062
7/30/2025 23:58:00;16426,8;0,003592048
7/31/2025 23:58:00;16483;0,003415399
8/1/2025 23:58:00;16358,2;-0,007600246
8/4/2025 23:58:00;16362;0,000232272
8/5/2025 23:58:00;16377,5;0,000946869
8/6/2025 23:58:00;16334,7;-0,002616762
8/7/2025 23:58:00;16300;-0,002126572
8/8/2025 23:58:00;16236,6;-0,003897155
8/11/2025 23:58:00;16298;0,003774448
8/12/2025 23:58:00;16248,2;-0,003060267
8/13/2025 23:58:00;16109;-0,008604011
8/14/2025 23:58:00;16169;0,003717707
8/15/2025 23:58:00;16182,7;0,000846942
8/18/2025 23:58:00;16205,4;0,00140175
8/19/2025 23:58:00;16275,2;0,004297957
8/20/2025 23:58:00;16263,6;-0,000712995
8/21/2025 23:58:00;16339,7;0,004668248
8/22/2025 23:58:00;16214,5;-0,007691826
8/25/2025 23:58:00;16267;0,003232612
8/26/2025 23:58:00;16299,2;0,001977511
8/27/2025 23:58:00;16314;0,000907608
8/28/2025 23:58:00;16344,3;0,001855578
8/29/2025 23:58:00;16409;0,003950752
9/1/2025 23:58:00;16405,2;-0,000231607
9/2/2025 23:58:00;16443,9;0,00235623
9/3/2025 23:58:00;16463;0,001160851
9/4/2025 23:58:00;16452,1;-0,00066231
9/5/2025 23:58:00;16346,2;-0,006457674
9/8/2025 23:58:00;16446,1;0,006092913
9/9/2025 23:58:00;16449,9;0,000231031
9/10/2025 23:58:00;16439;-0,000662838
9/11/2025 23:58:00;16413,6;-0,001546301
9/12/2025 23:58:00;16388,4;-0,001536492
9/15/2025 23:58:00;16364,6;-0,001453302
9/16/2025 23:58:00;16398,1;0,002045009
9/17/2025 23:58:00;16418,6;0,001249364
9/18/2025 23:58:00;16569,1;0,009124676
9/19/2025 23:58:00;16634;0,003909279
9/22/2025 23:58:00;16582;-0,003131024
9/23/2025 23:58:00;16633;0,003070904
9/24/2025 23:58:00;16695,1;0,003726589
9/25/2025 23:58:00;16759,1;0,003826131
9/26/2025 23:58:00;16671;-0,005270711
9/29/2025 23:58:00;16628;-0,002582662
9/30/2025 23:58:00;16683;0,003302215
10/1/2025 23:58:00;16644,1;-0,002334438
10/2/2025 23:58:00;16601,5;-0,002562747
10/3/2025 23:58:00;16552,3;-0,002967988
10/6/2025 23:58:00;16596,5;0,002666765
